PSID,year,DPROVI,DKABUP,y,CAPITAL,MATERIAL,va,l,k,m,i
59070,2011,32,6.0,15.012946,853.21802,1494995.6,13.94406,3.6109178,8.041091,14.275473,0.0
59070,2012,32,6.0,14.998716,817.27539,1088311.9,14.265225,3.6109178,7.4753394,13.957977,0.0
59070,2013,32,6.0,15.727325,752.50836,2324934.3,14.877666,3.6109178,8.2832413,14.717041,0.0
59070,2014,32,6.0,15.298769,714.28571,1999149.9,14.638903,3.6109178,8.245122,14.566072,0.0
59070,2015,32,6.0,15.329194,721.44287,2801768.0,14.54366,3.6109178,8.6650963,14.9036,1.968114
59092,2015,32,73.0,14.671328,35358.719,849304.94,14.398302,3.8066626,10.425135,13.711701,0.0
59099,2011,32,77.0,16.23831,0.0,0.0,15.169424,4.8362818,14.284526,15.500836,0.0
59099,2012,32,77.0,16.224081,0.0,0.0,15.490589,4.8362818,13.718651,15.183341,0.0
59099,2013,32,77.0,16.95269,0.0,0.0,16.103031,4.8362818,14.526677,15.942405,0.0
59099,2014,32,77.0,16.524134,0.0,0.0,15.864266,4.8362818,14.488577,15.791435,0.0
59099,2015,32,77.0,16.554558,0.0,0.0,15.769025,4.8362818,14.908653,16.128963,0.0
59143,2011,32,4.0,16.643776,0.0,0.0,15.574889,5.2417469,14.632715,15.906301,0.0
59143,2012,32,4.0,16.629545,0.0,0.0,15.896054,5.2417469,14.066839,15.588806,0.0
59143,2013,32,4.0,17.358154,0.0,0.0,16.508495,5.2417469,14.874866,16.34787,0.0
59143,2014,32,4.0,16.929598,0.0,0.0,16.269732,5.2417469,14.836766,16.196899,0.0
59143,2015,32,4.0,16.960024,0.0,0.0,16.17449,5.2417469,15.256843,16.53443,0.0
59151,2014,32,73.0,15.172425,0.0,1668497.0,14.577437,3.5263605,9.9316378,14.364656,0.0
59170,2014,32,73.0,14.931127,0.0,1981147.9,13.756491,3.2188759,7.8168201,14.558988,0.0
59170,2015,32,73.0,14.937152,0.0,1889375.8,14.151618,3.2188759,7.0509896,14.511558,0.0
59173,2014,32,73.0,14.383075,0.0,897000.25,13.605585,3.1354942,7.5725031,13.763465,0.0
59173,2015,32,73.0,14.85377,0.0,1743705.8,14.068237,3.1354942,7.5186071,14.428176,0.0
59174,2014,32,73.0,13.928925,0.0,479999.97,13.138136,3.1780539,7.410347,13.320568,0.0
59174,2015,32,73.0,14.89633,0.0,1516187.0,14.110796,3.1780539,7.8414931,14.470736,0.0
59175,2012,32,73.0,14.022034,2593.5962,881239.56,12.337585,3.0910425,7.3051882,13.729889,0.0
59175,2014,32,73.0,13.924629,0.0,642539.19,13.002937,3.1354942,7.6966672,13.413909,0.0
59175,2015,32,73.0,14.85377,0.0,1771700.6,14.068237,3.1354942,7.9922686,14.428176,0.0
59178,2015,32,73.0,15.080874,0.0,260216.84,15.175523,2.9957323,9.006999,12.597445,0.0
59181,2011,32,73.0,14.39776,0.0,698618.0,13.328875,2.9957323,10.334978,13.660286,0.0
59181,2012,32,73.0,14.383531,0.0,508573.22,13.65004,2.9957323,9.7690983,13.342792,0.0
59181,2013,32,73.0,13.904077,0.0,547574.81,12.570793,3.2958369,10.401653,13.326211,0.0
59181,2014,32,73.0,13.729,0.0,526204.69,12.704085,3.2580965,10.388564,13.28147,0.0
59181,2015,32,73.0,13.598691,0.0,492841.25,12.739444,3.2580965,10.05449,13.21608,0.0
59183,2011,32,71.0,18.552685,0.0,10027546.0,17.483799,6.5337887,14.373482,17.81521,0.0
59183,2012,32,71.0,17.921587,0.0,3939183.8,17.188095,6.5337887,13.19074,16.880848,0.0
59183,2013,32,71.0,18.164873,214916.39,24850054.0,17.349443,5.6167712,11.089806,17.104216,12.278005
59189,2011,32,4.0,17.68055,3867.9219,3180285.0,16.611664,6.2785215,11.631117,16.943075,0.0
59189,2012,32,4.0,17.666321,3704.9817,2315153.0,16.932829,6.2785215,11.065247,16.625582,0.0
59189,2013,32,4.0,14.361892,4933.1104,0.0,14.006513,4.1431346,8.7483053,11.029344,7.1132469
59189,2014,32,4.0,14.945948,4682.5396,0.0,14.286081,3.2580965,11.377254,14.21325,0.0
59189,2015,32,4.0,14.976373,4729.459,0.0,14.190839,3.2580965,11.79733,14.550778,3.8484321
59191,2011,32,4.0,15.64732,18926.32,2402368.3,14.722625,5.6058021,10.743394,14.728444,0.0
59191,2012,32,4.0,14.188698,16987.768,705126.0,13.221936,4.3307333,10.743394,13.468394,0.0
59191,2013,32,4.0,17.72221,15641.53,18068170.0,16.872551,5.6058021,10.743394,16.711926,0.0
59191,2014,32,4.0,17.293653,14847.04,15536343.0,16.633787,5.6058021,10.743394,16.560955,0.0
59191,2015,32,4.0,17.324078,14995.808,21773872.0,16.538546,5.6058021,10.743394,16.898483,5.0023851
59196,2011,32,10.0,14.382693,7735.8438,857829.06,13.105322,2.9957323,7.2442274,13.828611,0.0
59196,2012,32,10.0,14.388569,8944.625,869923.06,13.221582,2.9957323,8.4274874,13.841679,7.0973678
59196,2013,32,10.0,14.588374,9013.3779,901736.56,13.461445,3.0445225,7.6009026,13.871973,4.2305193
59196,2014,32,10.0,14.764281,11507.937,860714.75,14.262625,3.0445225,7.7832241,13.827082,7.821867
59196,2015,32,10.0,14.717833,20440.881,1381081.4,14.04745,3.4965076,8.4118328,14.213815,9.0975018
59197,2011,32,4.0,16.537827,0.0,2592765.5,15.468941,5.1357985,12.976558,15.800353,0.0
59197,2012,32,4.0,16.523598,0.0,1887455.5,15.790106,5.1357985,12.410682,15.482858,0.0
59197,2013,32,4.0,17.252205,0.0,4032124.5,16.402546,5.1357985,13.218709,16.241922,0.0
59197,2014,32,4.0,16.82365,0.0,3467117.8,16.163784,5.1357985,13.18061,16.090952,0.0
59197,2015,32,4.0,16.854074,0.0,4859095.5,16.068541,5.1357985,13.600686,16.42848,0.0
59198,2011,32,10.0,13.99703,5782.9224,482039.53,12.85754,2.9957323,8.6125031,13.329935,0.0
59198,2012,32,10.0,14.001796,5675.5234,471028.81,12.961983,2.9957323,9.3728848,13.35243,0.0
59198,2013,32,10.0,14.104948,5225.7524,526685.81,12.997416,2.9957323,8.5171928,13.372813,0.0
59198,2014,32,10.0,14.27987,11746.032,536518.69,13.749593,3.0445225,7.6962128,13.385493,8.7826729
59198,2015,32,10.0,14.677011,22845.691,1497671.6,13.85634,2.9957323,8.4118328,14.272532,9.3146696
59199,2011,32,4.0,14.660125,0.0,0.0,13.591239,3.2580965,12.446541,13.922651,0.0
59199,2012,32,4.0,14.645895,0.0,0.0,13.912404,3.2580965,11.880668,13.605156,0.0
59199,2013,32,4.0,15.374504,0.0,0.0,14.524845,3.2580965,12.688693,14.36422,0.0
59199,2014,32,4.0,14.945948,0.0,0.0,14.286081,3.2580965,12.650592,14.21325,0.0
59199,2015,32,4.0,14.976373,0.0,0.0,14.190839,3.2580965,13.07067,14.550778,0.0
59200,2011,32,4.0,15.012946,0.0,1062325.6,13.94406,3.6109178,10.997623,14.275473,0.0
59200,2012,32,4.0,14.998716,0.0,773341.69,14.265225,3.6109178,10.43173,13.957977,0.0
59200,2013,32,4.0,15.727325,0.0,1652070.4,14.877666,3.6109178,11.239778,14.717041,0.0
59200,2014,32,4.0,15.298769,0.0,1420572.0,14.638903,3.6109178,11.201674,14.566072,0.0
59200,2015,32,4.0,15.329194,0.0,1990902.8,14.54366,3.6109178,11.621744,14.9036,0.0
59203,2011,32,4.0,14.928389,317.5867,1434665.0,13.859503,3.5263605,8.1718817,14.190915,0.0
59203,2012,32,4.0,14.914159,304.20807,1044393.1,14.180668,3.5263605,7.6058898,13.87342,0.0
59204,2014,32,4.0,15.669424,11349.206,4957200.5,14.14651,3.4339871,10.085809,15.421478,0.0
59204,2015,32,4.0,15.410827,0.0,4039188.0,14.07074,3.1354942,9.392662,15.218788,0.0
59205,2011,32,10.0,14.565015,4787.5015,1289333.5,12.943974,3.1780539,7.4383836,14.201738,0.0
59205,2012,32,10.0,14.57716,5012.6221,1300551.8,13.088526,3.1780539,8.2335033,14.210539,5.4166365
59205,2013,32,10.0,14.537082,4782.6089,910444.5,13.278798,3.1354942,8.6995144,13.914256,0.0
59205,2014,32,10.0,14.960595,8769.8408,1106227.3,14.505937,3.0910425,7.6962128,13.945844,8.2908525
59205,2015,32,10.0,14.302318,14188.377,1019962.4,13.541185,2.9957323,9.1302147,13.861339,8.5975809
59207,2011,32,10.0,14.671334,11945.053,1641684.4,12.936879,2.9957323,8.3187418,14.35247,0.0
59207,2012,32,10.0,14.667731,12349.939,1661087.0,12.880588,2.9957323,9.1207438,14.407457,6.0036073
59207,2013,32,10.0,15.030208,11371.237,2155230.8,13.266446,3.0910425,7.9010072,14.632534,0.0
59207,2014,32,10.0,15.085633,13888.889,2296044.5,13.993657,3.0910425,7.9010072,14.673979,7.8310819
59207,2015,32,10.0,15.010502,37434.871,1864574.6,14.354183,3.6888795,10.334263,14.495805,10.06671
59208,2012,32,17.0,12.351536,0.0,41297.332,11.851484,2.9957323,10.334263,10.661942,0.0
59208,2013,32,17.0,14.189554,2090.301,180091.27,13.712382,3.2188759,8.8818359,12.166602,7.6450634
59208,2014,32,17.0,13.599931,3408.7302,82880.43,13.439719,3.2580965,9.4815121,11.66549,7.1841965
59208,2015,32,17.0,13.340931,0.0,425354.44,12.422831,3.0445225,9.546813,12.989268,0.0
59212,2011,32,10.0,13.927247,19624.016,534436.5,12.623516,2.9957323,8.3832045,13.391796,0.0
59212,2014,32,10.0,14.683583,16428.572,934771.94,14.023717,2.9957323,8.8558064,13.950886,0.0
59212,2015,32,10.0,14.714008,16593.186,1310063.9,13.928474,2.9957323,9.2759409,14.288414,5.1035991
59215,2011,32,4.0,13.777606,8816.5859,29045.816,13.241961,4.9416423,9.8081322,11.639823,0.0
59215,2012,32,4.0,16.350643,8445.1787,1140196.3,15.617152,4.9628448,12.66594,15.309904,0.0
59215,2013,32,4.0,14.649992,18603.68,49011.324,14.29312,5.0106354,10.191145,11.352006,9.2260666
59215,2014,32,4.0,14.937493,11619048.0,0.0,14.915376,5.0434251,10.241066,10.916953,16.266554
59215,2015,32,4.0,14.866483,0.0,566444.25,14.748005,5.0106354,10.341743,13.558491,0.0
59216,2012,32,17.0,12.903183,0.0,187247.22,11.948763,3.3672957,7.377759,12.169836,0.0
59216,2015,32,17.0,13.040668,2108.2166,133788.56,12.862256,3.6888795,8.9608526,11.889085,0.0
59219,2011,32,4.0,19.389126,61147.293,121263184.0,18.32024,7.3702307,12.567903,18.651653,0.0
59219,2012,32,4.0,18.75803,58571.402,47636572.0,18.024538,7.3702307,11.38516,17.717291,0.0
59219,2013,32,4.0,19.486637,53929.766,101764816.0,18.636978,7.3702307,12.193185,18.476355,0.0
59219,2014,32,4.0,19.058083,51190.477,87504888.0,18.398216,7.3702307,12.155085,18.325384,0.0
59219,2015,32,4.0,18.73448,0.0,0.0,18.91136,7.3901815,12.155085,18.325384,0.0
59221,2011,32,17.0,12.63629,0.0,0.0,12.19925,3.4011974,7.2442274,9.044486,0.0
59221,2012,32,17.0,14.788997,0.0,0.0,14.055505,3.4011974,11.040375,13.748257,0.0
59221,2013,32,17.0,15.517605,0.0,0.0,14.667946,3.4011974,11.848397,14.50732,0.0
59221,2014,32,17.0,15.089048,0.0,0.0,14.429182,3.4011974,11.810301,14.356351,0.0
59221,2015,32,17.0,15.119473,0.0,0.0,14.33394,3.4011974,12.230375,14.693879,0.0
59222,2011,32,13.0,13.744034,5545.9175,266844.47,12.9386,4.4188404,9.0542707,12.617372,0.0
59222,2012,32,13.0,15.80664,5312.29,2287453.0,15.073148,4.4188404,10.490468,14.7659,0.0
59222,2013,32,13.0,13.893715,6836.9565,117009.47,13.38934,3.1354942,7.8663387,12.011629,7.3295312
59222,2014,32,13.0,16.106691,6489.6826,3376581.0,15.446825,4.4188404,10.813781,15.373994,0.0
59222,2015,32,13.0,16.137117,6554.7095,4732210.5,15.351583,4.4188404,11.233847,15.711523,4.1748004
59223,2011,32,4.0,16.036757,0.0,0.0,14.967872,4.6347289,13.140107,15.299284,0.0
59223,2012,32,4.0,16.022528,0.0,0.0,15.289036,4.6347289,12.57423,14.981789,0.0
59223,2013,32,4.0,16.751137,0.0,0.0,15.901477,4.6347289,13.382258,15.740852,0.0
59223,2014,32,4.0,16.32258,0.0,0.0,15.662714,4.6347289,13.344157,15.589882,0.0
59223,2015,32,4.0,16.353004,0.0,0.0,15.567472,4.6347289,13.764235,15.927411,0.0
59225,2011,32,1.0,17.638397,4740.1001,20148992.0,16.569511,6.2363696,13.152844,16.900925,0.0
59225,2012,32,1.0,14.478841,4540.4189,631492.56,13.74535,3.0910425,9.4416103,13.438102,0.0
59225,2013,32,1.0,15.20745,4180.6021,1349042.6,14.357791,3.0910425,10.249662,14.197165,0.0
59225,2014,32,1.0,14.778893,3968.2539,1160006.0,14.119027,3.0910425,10.21156,14.046196,0.0
59225,2015,32,1.0,14.809319,4008.0161,1625725.5,14.023785,3.0910425,10.631639,14.383724,3.6829169
59226,2011,32,4.0,15.314051,6778.3433,0.0,14.245165,3.9120231,12.388906,14.576577,0.0
59226,2012,32,4.0,15.299822,6492.7988,0.0,14.56633,3.9120231,11.823031,14.259083,0.0
59226,2013,32,4.0,16.028431,5978.2607,0.0,15.178771,3.9120231,12.63106,15.018147,0.0
59226,2014,32,4.0,15.599874,5674.603,0.0,14.940007,3.9120231,12.592959,14.867176,0.0
59226,2015,32,4.0,15.630299,5731.4629,0.0,14.844766,3.9120231,13.013035,15.204705,4.0405898
59227,2014,32,4.0,15.22794,4888889.0,422705.28,15.108562,3.1780539,9.2103405,13.010456,0.0
59229,2011,32,4.0,14.985547,2417.4512,290881.75,13.916661,3.583519,10.170457,14.248074,0.0
59229,2012,32,4.0,14.971317,2315.6135,211753.53,14.237826,3.583519,9.6045427,13.930578,0.0
59229,2013,32,4.0,15.699926,2132.1069,452363.53,14.850267,3.583519,10.412592,14.689642,0.0
59229,2014,32,4.0,13.901215,10175.396,511503.59,13.139838,3.7612002,11.264464,13.267592,8.9925938
59229,2015,32,4.0,15.301795,10277.354,2555398.3,14.516261,3.583519,11.594644,14.876201,4.6245608
59232,2011,32,4.0,16.064638,86743.836,3854156.3,15.005038,5.9864521,12.32533,15.317135,0.0
59232,2012,32,4.0,16.012245,83089.664,149087.84,15.658898,5.4380794,12.741689,13.141092,0.0
59232,2013,32,4.0,18.102859,76505.016,7754421.5,17.253201,5.9864521,15.370265,17.092575,0.0
59232,2014,32,4.0,17.674303,72619.047,6667822.5,17.014437,5.9864521,15.332165,16.941605,0.0
59232,2015,32,4.0,17.704727,73346.695,9344819.0,16.919195,5.9864521,15.752242,17.279135,6.589818
59234,2011,32,73.0,14.493071,0.0,0.0,13.424185,3.0910425,12.080141,13.755597,0.0
59234,2012,32,73.0,14.478841,0.0,0.0,13.74535,3.0910425,11.514264,13.438102,0.0
59235,2011,32,73.0,14.446551,0.0,722948.5,13.377665,3.0445225,8.4523344,13.709077,0.0
59235,2012,32,73.0,14.432322,0.0,526285.38,13.69883,3.0445225,7.8864574,13.391582,0.0
59239,2015,32,73.0,14.587105,0.0,1148565.4,14.038484,3.5553482,9.3622026,13.980922,0.0
59240,2014,32,4.0,14.594431,0.0,931461.25,14.013695,3.2958369,5.1059456,13.768688,0.0
59240,2015,32,4.0,15.014112,0.0,2114523.8,14.22858,3.2958369,6.7855878,14.588519,0.0
59241,2014,32,4.0,15.27137,0.0,1913327.9,14.611504,3.583519,6.7855878,14.538672,0.0
59241,2015,32,4.0,15.301795,0.0,2681490.8,14.516261,3.583519,6.7855878,14.876201,0.0
59245,2011,32,4.0,14.580082,210.93446,882695.81,13.511196,3.1780539,7.862112,13.842607,0.0
59245,2012,32,4.0,13.424949,40.86377,249810.88,12.653517,3.0445225,8.334712,12.449613,0.0
59245,2013,32,4.0,15.20745,37.62542,1434049.4,14.357791,3.0910425,8.441823,14.197165,0.0
59248,2011,32,4.0,15.115601,3659.3574,1642242.0,14.046715,3.713572,10.496289,14.378126,0.0
59248,2012,32,4.0,11.411035,0.0,62119.934,9.4277515,3.4011974,8.0317106,11.201125,0.0
59248,2013,32,4.0,14.324901,9824.415,790941.38,13.153191,3.3672957,9.8568678,13.642803,9.192626
59248,2014,32,4.0,13.226991,5299.603,272841.16,12.484528,3.2958369,9.6158056,12.576367,0.0
59248,2015,32,4.0,15.014112,5352.7056,2040685.3,14.22858,3.2958369,10.349519,14.588519,3.9722247
59249,2011,32,73.0,15.84468,0.0,2766806.8,14.775794,4.4426513,11.397683,15.107205,0.0
59249,2012,32,73.0,15.83045,0.0,2014152.8,15.096958,4.4426513,10.831805,14.789711,0.0
59260,2011,32,78.0,15.856589,12359.337,5706848.5,13.954221,3.5263605,9.5725498,15.59213,0.0
59260,2012,32,78.0,15.215674,12243.738,2767591.3,13.618976,3.5553482,10.049448,14.892626,0.0
59260,2013,32,78.0,15.126062,10709.03,1988614.3,13.674048,3.5553482,9.4803677,14.609473,0.0
59260,2014,32,78.0,14.82434,9833.4922,1645020.3,13.734134,3.5553482,9.9804487,14.411785,0.0
59260,2015,32,78.0,14.677567,10367.936,1922333.1,13.03195,3.5553482,10.12503,14.556904,6.2812257
59261,2012,32,73.0,13.699689,3450.7183,798.68481,13.325448,3.9120231,7.8240461,11.123,0.0
59261,2015,32,73.0,13.731656,0.0,656797.31,12.694646,2.9957323,7.7832241,13.434826,0.0
59268,2011,32,73.0,14.537522,3412.8721,866747.63,13.468637,3.1354942,8.0033627,13.800049,0.0
59268,2014,32,73.0,14.823345,0.0,1304636.9,14.163479,3.1354942,6.4101748,14.090648,0.0
59268,2015,32,73.0,14.85377,0.0,1828422.3,14.068237,3.1354942,6.8308744,14.428176,0.0
59270,2011,32,73.0,17.771929,11040.642,23893100.0,16.703043,6.3699012,11.442106,17.034456,0.0
59270,2012,32,73.0,16.340748,0.0,6385130.5,15.25767,5.2882671,10.778956,15.728931,0.0
59270,2013,32,73.0,15.335283,0.0,1568375.1,14.485624,3.2188759,8.6226339,14.324999,0.0
59270,2014,32,73.0,14.906727,0.0,1348604.3,14.246861,3.2188759,8.5844784,14.174029,0.0
59270,2015,32,73.0,14.716231,0.0,0.0,14.834623,4.4426513,9.2741594,11.903814,0.0
59273,2012,32,4.0,15.448241,0.0,1638097.3,14.71475,4.0604429,9.3336191,14.407502,0.0
59273,2013,32,4.0,14.692838,0.0,1145534.9,13.475039,4.0430512,9.706255,14.043368,0.0
59273,2014,32,4.0,15.748294,0.0,3028597.3,15.088428,4.0604429,10.072302,15.015596,0.0
59273,2015,32,4.0,15.778719,0.0,4244519.0,14.993186,4.0604429,10.492385,15.353126,0.0
59274,2011,32,73.0,15.650523,0.0,923616.94,14.581637,4.2484951,11.053411,14.91305,0.0
59274,2012,32,73.0,18.38448,0.0,10498509.0,17.65099,6.9966817,13.235715,17.34374,0.0
59274,2013,32,73.0,15.276175,61120.402,2336488.3,13.707129,3.713572,10.219357,14.810345,11.020601
59274,2014,32,73.0,14.511454,58015.871,832817.69,13.851587,4.5325994,8.4992332,13.778755,0.0
59274,2015,32,73.0,15.663034,85971.945,4197459.5,14.053415,4.0253515,10.348173,15.535282,10.23839
59275,2011,32,17.0,15.945323,0.0,0.0,14.876437,4.5432949,13.746765,15.20785,0.0
59275,2012,32,17.0,15.931093,0.0,0.0,15.197602,4.5432949,13.180889,14.890354,0.0
59275,2013,32,17.0,16.659702,0.0,0.0,15.810043,4.5432949,13.988915,15.649418,0.0
59275,2014,32,17.0,16.231146,0.0,0.0,15.57128,4.5432949,13.950815,15.498448,0.0
59275,2015,32,17.0,16.26157,0.0,0.0,15.476037,4.5432949,14.370893,15.835977,0.0
59276,2011,32,73.0,16.155619,0.0,4406823.0,15.086733,4.7535901,9.6687775,15.418144,0.0
59276,2012,32,73.0,14.683636,0.0,746698.44,13.950144,3.2958369,7.6453977,13.642897,0.0
59276,2013,32,73.0,15.412244,0.0,1595152.1,14.562585,3.2958369,8.4531879,14.401959,0.0
59276,2014,32,73.0,14.983688,0.0,1371629.6,14.323822,3.2958369,8.4151602,14.25099,0.0
59276,2015,32,73.0,15.877199,3914.9099,3930940.3,15.347586,5.4161005,10.807301,15.252848,8.2725477
59278,2011,32,73.0,13.114613,26212.754,201613.34,12.089995,3.0445225,8.3428402,12.327515,0.0
59278,2012,32,73.0,13.51897,16.345507,228064.45,12.758104,3.4011974,9.3210764,12.526089,0.0
59278,2013,32,73.0,13.693104,50221.574,234864.8,12.904325,3.4011974,9.3636618,12.590091,10.823874
59278,2014,32,73.0,14.732374,47670.637,961596.38,14.072507,3.0445225,10.084767,13.999676,0.0
59278,2015,32,73.0,13.574223,45050.102,198968.58,13.395949,3.7612002,8.8818359,12.422315,0.0
59279,2011,32,4.0,12.030918,851.32202,0.0,11.611966,2.9957323,6.8023949,7.4239984,0.0
59279,2012,32,4.0,14.383531,815.45923,0.0,13.65004,2.9957323,12.101245,13.342792,0.0
59285,2011,32,78.0,15.324049,17051.088,2644616.0,13.911977,3.871201,9.3320265,14.857147,0.0
59285,2012,32,78.0,15.802493,15939.14,4158774.3,14.604087,3.9120231,10.037013,15.277575,0.0
59285,2013,32,78.0,16.246328,16520.986,5264860.5,15.07004,3.9120231,9.6158056,15.567587,6.3662071
59287,2011,32,17.0,14.877194,5308.9121,1685327.6,13.551208,3.0910425,9.1049795,14.356836,0.0
59288,2011,32,4.0,14.957376,26772.086,1375937.5,13.888491,3.5553482,9.8498755,14.219902,0.0
59288,2012,32,4.0,14.943147,25644.285,1001642.2,14.209655,3.5553482,9.2839622,13.902408,0.0
59288,2013,32,4.0,15.671756,23612.041,2139783.8,14.822097,3.5553482,10.091998,14.661471,0.0
59288,2014,32,4.0,15.243199,22412.699,1839944.0,14.583333,3.5553482,10.053888,14.510502,0.0
59288,2015,32,4.0,15.273624,22637.275,2578644.5,14.488091,3.5553482,10.473987,14.84803,5.4142151
59289,2011,32,1.0,13.555634,2471.4883,509083.78,11.981361,2.9957323,7.495542,13.171868,0.0
59289,2012,32,1.0,14.295283,1445.6693,981731.88,13.020045,2.9957323,9.6579065,13.819491,0.0
59289,2013,32,1.0,14.142088,2154.6824,721086.75,12.84292,3.0910425,8.6995144,13.544437,6.5638738
59289,2014,32,1.0,13.008971,2033.3334,241847.81,12.150454,3.0910425,8.6995144,12.453909,0.0
59289,2015,32,1.0,14.809319,2053.7075,1665906.3,14.023785,3.0910425,10.044032,14.383724,3.0142667
59291,2011,32,77.0,14.620904,11527.924,1028848.4,13.552018,3.2188759,9.6386099,13.88343,0.0
59291,2012,32,77.0,14.606674,11042.299,748970.25,13.873183,3.2188759,9.0728006,13.565935,0.0
59291,2013,32,77.0,15.335283,10167.225,1600007.6,14.485624,3.2188759,9.8807821,14.324999,0.0
59291,2014,32,77.0,14.906727,9650.7939,1375803.8,14.246861,3.2188759,9.8426752,14.174029,0.0
59298,2011,32,4.0,15.823476,5024.5063,1458060.9,15.1903,2.9957323,8.0063677,14.208768,0.0
59298,2012,32,4.0,14.383531,4812.8438,613319.88,13.65004,2.9957323,6.5206213,13.342792,0.0
59300,2011,32,4.0,14.446551,5640.7192,789290.25,13.377665,3.0445225,10.245907,13.709077,0.0
59300,2012,32,4.0,14.432322,5403.0981,574580.06,13.69883,3.0445225,9.6800318,13.391582,0.0
59300,2013,32,4.0,15.16093,4974.9165,1227460.8,14.311271,3.0445225,10.488047,14.150645,0.0
59300,2014,32,4.0,14.732374,4722.2222,1055461.1,14.072507,3.0445225,10.449931,13.999676,0.0
59300,2015,32,4.0,14.762798,4769.5391,1479206.9,13.977265,3.0445225,10.870015,14.337204,3.8568673
59301,2011,32,77.0,17.129545,10885.223,20772480.0,15.217597,5.8861041,12.043553,16.867844,0.0
59301,2012,32,77.0,17.273903,10426.672,11011603.0,16.540411,5.8861041,10.728934,16.233164,0.0
59301,2013,32,77.0,18.002512,9600.3848,23523812.0,17.152853,5.8861041,11.536955,16.992228,0.0
59301,2014,32,77.0,17.573956,9112.7461,20227506.0,16.914089,5.8861041,11.498857,16.841257,0.0
59301,2015,32,77.0,17.60438,9204.0557,28348442.0,16.818846,5.8861041,11.91893,17.178785,4.5142555
59307,2011,32,78.0,15.39892,9641.3643,3681550.8,13.441148,3.7376697,9.441452,15.149949,0.0
59307,2012,32,78.0,15.360147,8891.9561,3734450.8,13.268871,3.8066626,10.522531,15.173176,0.0
59307,2014,32,78.0,15.24017,6923.8096,2184933.5,14.41345,3.583519,10.587896,14.660888,0.0
59307,2015,32,78.0,14.936502,6901.002,2403104.5,13.58891,3.2188759,10.804624,14.746562,0.0
59308,2011,32,5.0,14.397687,23454.016,595997.81,13.563652,3.0910425,8.0163183,13.32733,0.0
59308,2012,32,5.0,14.478841,22465.992,665812.94,13.74535,3.0910425,7.3620105,13.438102,0.0
59308,2013,32,5.0,15.20745,20685.619,1422360.3,14.357791,3.0910425,8.1699028,14.197165,0.0
59308,2014,32,5.0,14.778893,19634.92,1223049.4,14.119027,3.0910425,8.1318245,14.046196,0.0
59308,2015,32,5.0,14.809319,19831.664,1714079.8,14.023785,3.0910425,8.5517874,14.383724,5.2819042
